timestamp,nodeId,neighborCount
3.2,54,3
3.2,55,1
3.2,56,1
3.2,57,3
3.2,58,6
3.2,59,3
3.2,60,2
3.2,61,5
3.2,62,1
3.2,63,4
3.2,64,2
3.2,65,4
3.2,66,0
3.2,67,4
3.2,68,8
3.2,69,6
3.2,70,5
3.2,71,4
3.2,72,4
3.2,73,3
3.2,74,7
3.2,75,10
3.2,76,0
3.2,77,6
3.2,78,4
3.2,79,10
3.2,80,8
3.2,81,1
3.2,82,2
3.2,83,7
3.2,84,5
3.2,85,3
3.2,86,4
3.2,87,5
3.2,88,6
3.2,89,5
3.2,90,1
3.2,91,8
3.2,92,4
3.2,93,4
3.2,94,0
3.2,95,3
3.2,96,5
3.2,97,8
3.2,98,2
3.2,99,2
3.2,100,1
3.2,101,0
3.2,102,5
3.2,103,4
3.2,104,3
3.2,105,4
3.2,106,2
3.2,107,2
3.2,108,4
3.2,109,5
3.2,110,2
3.2,111,4
3.2,112,8
3.2,113,3
3.2,114,3
3.2,115,5
3.2,116,1
3.2,117,10
3.2,118,2
3.2,119,3
3.2,120,3
3.2,121,3
3.2,122,8
3.2,123,5
3.2,124,8
3.2,125,6
3.2,126,6
3.2,127,5
3.2,128,7
3.2,129,3
3.2,130,5
3.2,131,6
3.4,0,4
3.4,1,2
3.4,2,7
3.4,3,8
3.4,4,5
3.4,5,7
3.4,6,5
3.4,7,8
3.4,8,2
3.4,9,2
3.4,10,3
3.4,11,2
3.4,12,4
3.4,13,4
3.4,14,4
3.4,15,5
3.4,16,4
3.4,17,5
3.4,18,3
3.4,19,1
3.4,20,2
3.4,21,4
3.4,22,2
3.4,23,8
3.4,24,1
3.4,25,2
3.4,26,4
3.4,27,4
3.4,28,3
3.4,29,4
3.4,30,4
3.4,31,6
3.4,32,5
3.4,33,2
3.4,34,2
3.4,35,5
3.4,36,4
3.4,37,4
3.4,38,4
3.4,39,8
3.4,40,0
3.4,41,3
3.4,42,5
3.4,43,2
3.4,44,3
3.4,45,0
3.4,46,6
3.4,47,6
3.4,48,1
3.4,49,4
3.4,50,7
3.4,51,6
3.4,52,4
3.4,53,5
3.4,54,3
3.4,55,1
3.4,56,1
3.4,57,3
3.4,58,6
3.4,59,3
3.4,60,2
3.4,61,5
3.4,62,1
3.4,63,4
3.4,64,2
3.4,65,4
3.4,66,0
3.4,67,4
3.4,68,8
3.4,69,6
3.4,70,5
3.4,71,4
3.4,72,4
3.4,73,3
3.4,74,7
3.4,75,10
3.4,76,0
3.4,77,6
3.4,78,4
3.4,79,10
3.4,80,8
3.4,81,1
3.4,82,2
3.4,83,7
3.4,84,5
3.4,85,3
3.4,86,4
3.4,87,5
3.4,88,6
3.4,89,5
3.4,90,1
3.4,91,8
3.4,92,4
3.4,93,4
3.4,94,0
3.4,95,3
3.4,96,5
3.4,97,8
3.4,98,2
3.4,99,2
3.4,100,1
3.4,101,0
3.4,102,5
3.4,103,4
3.4,104,3
3.4,105,4
3.4,106,2
3.4,107,2
3.4,108,4
3.4,109,5
3.4,110,2
3.4,111,4
3.4,112,8
3.4,113,3
3.4,114,3
3.4,115,5
3.4,116,1
3.4,117,10
3.4,118,2
3.4,119,3
3.4,120,3
3.4,121,3
3.4,122,8
3.4,123,5
3.4,124,8
3.4,125,6
3.4,126,6
3.4,127,5
3.4,128,7
3.4,129,3
3.4,130,5
3.4,131,6
3.6,0,4
3.6,1,2
3.6,2,7
3.6,3,8
3.6,4,5
3.6,5,7
3.6,6,5
3.6,7,8
3.6,8,2
3.6,9,2
3.6,10,3
3.6,11,2
3.6,12,4
3.6,13,4
3.6,14,4
3.6,15,5
3.6,16,4
3.6,17,5
3.6,18,3
3.6,19,1
3.6,20,2
3.6,21,4
3.6,22,2
3.6,23,8
3.6,24,1
3.6,25,2
3.6,26,4
3.6,27,4
3.6,28,3
3.6,29,4
3.6,30,4
3.6,31,6
3.6,32,5
3.6,33,2
3.6,34,2
3.6,35,5
3.6,36,4
3.6,37,4
3.6,38,4
3.6,39,8
3.6,40,0
3.6,41,3
3.6,42,5
3.6,43,2
3.6,44,3
3.6,45,0
3.6,46,6
3.6,47,6
3.6,48,1
3.6,49,4
3.6,50,7
3.6,51,6
3.6,52,4
3.6,53,5
3.6,54,3
3.6,55,1
3.6,56,1
3.6,57,3
3.6,58,6
3.6,59,3
3.6,60,2
3.6,61,5
3.6,62,1
3.6,63,4
3.6,64,2
3.6,65,4
3.6,66,0
3.6,67,4
3.6,68,8
3.6,69,6
3.6,70,5
3.6,71,4
3.6,72,4
3.6,73,3
3.6,74,7
3.6,75,10
3.6,76,0
3.6,77,6
3.6,78,4
3.6,79,10
3.6,80,8
3.6,81,1
3.6,82,2
3.6,83,7
3.6,84,5
3.6,85,3
3.6,86,4
3.6,87,5
3.6,88,6
3.6,89,5
3.6,90,1
3.6,91,8
3.6,92,4
3.6,93,4
3.6,94,0
3.6,95,3
3.6,96,5
3.6,97,8
3.6,98,2
3.6,99,2
3.6,100,1
3.6,101,0
3.6,102,5
3.6,103,4
3.6,104,3
3.6,105,4
3.6,106,2
3.6,107,2
3.6,108,4
3.6,109,5
3.6,110,2
3.6,111,4
3.6,112,8
3.6,113,3
3.6,114,3
3.6,115,5
3.6,116,1
3.6,117,10
3.6,118,2
3.6,119,3
3.6,120,3
3.6,121,3
3.6,122,8
3.6,123,5
3.6,124,8
3.6,125,6
3.6,126,6
3.6,127,5
3.6,128,7
3.6,129,3
3.6,130,5
3.6,131,6
3.8,0,4
3.8,1,2
3.8,2,7
3.8,3,8
3.8,4,5
3.8,5,7
3.8,6,5
3.8,7,8
3.8,8,2
3.8,9,2
3.8,10,3
3.8,11,2
3.8,12,4
3.8,13,4
3.8,14,4
3.8,15,5
3.8,16,4
3.8,17,5
3.8,18,3
3.8,19,1
3.8,20,2
3.8,21,4
3.8,22,2
3.8,23,8
3.8,24,1
3.8,25,2
3.8,26,4
3.8,27,4
3.8,28,3
3.8,29,4
3.8,30,4
3.8,31,6
3.8,32,5
3.8,33,2
3.8,34,2
3.8,35,5
3.8,36,4
3.8,37,4
3.8,38,4
3.8,39,8
3.8,40,0
3.8,41,3
3.8,42,5
3.8,43,2
3.8,44,3
3.8,45,0
3.8,46,6
3.8,47,6
3.8,48,1
3.8,49,4
3.8,50,7
3.8,51,6
3.8,52,4
3.8,53,5
3.8,54,3
3.8,55,1
3.8,56,1
3.8,57,3
3.8,58,6
3.8,59,3
3.8,60,2
3.8,61,5
3.8,62,1
3.8,63,4
3.8,64,2
3.8,65,4
3.8,66,0
3.8,67,4
3.8,68,8
3.8,69,6
3.8,70,5
3.8,71,4
3.8,72,4
3.8,73,3
3.8,74,7
3.8,75,10
3.8,76,0
3.8,77,6
3.8,78,4
3.8,79,10
3.8,80,8
3.8,81,1
3.8,82,2
3.8,83,7
3.8,84,5
3.8,85,3
3.8,86,4
3.8,87,5
3.8,88,6
3.8,89,5
3.8,90,1
3.8,91,8
3.8,92,4
3.8,93,4
3.8,94,0
3.8,95,3
3.8,96,5
3.8,97,8
3.8,98,2
3.8,99,2
3.8,100,1
3.8,101,0
3.8,102,5
3.8,103,4
3.8,104,3
3.8,105,4
3.8,106,2
3.8,107,2
3.8,108,4
3.8,109,5
3.8,110,2
3.8,111,4
3.8,112,8
3.8,113,3
3.8,114,3
3.8,115,5
3.8,116,1
3.8,117,10
3.8,118,2
3.8,119,3
3.8,120,3
3.8,121,3
3.8,122,8
3.8,123,5
3.8,124,8
3.8,125,6
3.8,126,6
3.8,127,5
3.8,128,7
3.8,129,3
3.8,130,5
3.8,131,6
4,0,4
4,1,2
4,2,7
4,3,8
4,4,5
4,5,7
4,6,5
4,7,8
4,8,2
4,9,2
4,10,3
4,11,2
4,12,4
4,13,4
4,14,4
4,15,5
4,16,4
4,17,5
4,18,3
4,19,1
4,20,2
4,21,4
4,22,2
4,23,8
4,24,1
4,25,2
4,26,4
4,27,4
4,28,3
4,29,4
4,30,4
4,31,6
4,32,5
4,33,2
4,34,2
4,35,5
4,36,4
4,37,4
4,38,4
4,39,8
4,40,0
4,41,3
4,42,5
4,43,2
4,44,3
4,45,0
4,46,6
4,47,6
4,48,1
4,49,4
4,50,7
4,51,6
4,52,4
4,53,5
4,54,3
4,55,1
4,56,1
4,57,3
4,58,6
4,59,3
4,60,2
4,61,5
4,62,1
4,63,4
4,64,2
4,65,4
4,66,0
4,67,4
4,68,8
4,69,6
4,70,5
4,71,4
4,72,4
4,73,3
4,74,7
4,75,10
4,76,0
4,77,6
4,78,4
4,79,10
4,80,8
4,81,1
4,82,2
4,83,7
4,84,5
4,85,3
4,86,4
4,87,5
4,88,6
4,89,5
4,90,1
4,91,8
4,92,4
4,93,4
4,94,0
4,95,3
4,96,5
4,97,8
4,98,2
4,99,2
4,100,1
4,101,0
4,102,5
4,103,4
4,104,3
4,105,4
4,106,2
4,107,2
4,108,4
4,109,5
4,110,2
4,111,4
4,112,8
4,113,3
4,114,3
4,115,5
4,116,1
4,117,10
4,118,2
4,119,3
4,120,3
4,121,3
4,122,8
4,123,5
4,124,8
4,125,6
4,126,6
4,127,5
4,128,7
4,129,3
4,130,5
4,131,6
4.2,0,4
4.2,1,2
4.2,2,7
4.2,3,8
4.2,4,5
4.2,5,7
4.2,6,5
4.2,7,8
4.2,8,2
4.2,9,2
4.2,10,3
4.2,11,2
4.2,12,4
4.2,13,4
4.2,14,4
4.2,15,5
4.2,16,4
4.2,17,5
4.2,18,3
4.2,19,1
4.2,20,2
4.2,21,4
4.2,22,2
4.2,23,8
4.2,24,1
4.2,25,2
4.2,26,4
4.2,27,4
4.2,28,3
4.2,29,4
4.2,30,4
4.2,31,6
4.2,32,5
4.2,33,2
4.2,34,2
4.2,35,5
4.2,36,4
4.2,37,4
4.2,38,4
4.2,39,8
4.2,40,0
4.2,41,3
4.2,42,5
4.2,43,2
4.2,44,3
4.2,45,0
4.2,46,6
4.2,47,6
4.2,48,1
4.2,49,4
4.2,50,7
4.2,51,6
4.2,52,4
4.2,53,5
4.2,54,3
4.2,55,1
4.2,56,1
4.2,57,3
4.2,58,6
4.2,59,3
4.2,60,2
4.2,61,5
4.2,62,1
4.2,63,4
4.2,64,2
4.2,65,4
4.2,66,0
4.2,67,4
4.2,68,8
4.2,69,6
4.2,70,5
4.2,71,4
4.2,72,4
4.2,73,3
4.2,74,7
4.2,75,10
4.2,76,0
4.2,77,6
4.2,78,4
4.2,79,10
4.2,80,8
4.2,81,1
4.2,82,2
4.2,83,7
4.2,84,5
4.2,85,3
4.2,86,4
4.2,87,5
4.2,88,6
4.2,89,5
4.2,90,1
4.2,91,8
4.2,92,4
4.2,93,4
4.2,94,0
4.2,95,3
4.2,96,5
4.2,97,8
4.2,98,2
4.2,99,2
4.2,100,1
4.2,101,0
4.2,102,5
4.2,103,4
4.2,104,3
4.2,105,4
4.2,106,2
4.2,107,2
4.2,108,4
4.2,109,5
4.2,110,2
4.2,111,4
4.2,112,8
4.2,113,3
4.2,114,3
4.2,115,5
4.2,116,1
4.2,117,10
4.2,118,2
4.2,119,3
4.2,120,3
4.2,121,3
4.2,122,8
4.2,123,5
4.2,124,8
4.2,125,6
4.2,126,6
4.2,127,5
4.2,128,7
4.2,129,3
4.2,130,5
4.2,131,6
4.4,0,4
4.4,1,2
4.4,2,7
4.4,3,8
4.4,4,5
4.4,5,7
4.4,6,5
4.4,7,8
4.4,8,2
4.4,9,2
4.4,10,3
4.4,11,2
4.4,12,4
4.4,13,4
4.4,14,4
4.4,15,5
4.4,16,4
4.4,17,5
4.4,18,3
4.4,19,1
4.4,20,2
4.4,21,4
4.4,22,2
4.4,23,8
4.4,24,1
4.4,25,2
4.4,26,4
4.4,27,4
4.4,28,3
4.4,29,4
4.4,30,4
4.4,31,6
4.4,32,5
4.4,33,2
4.4,34,2
4.4,35,5
4.4,36,4
4.4,37,4
4.4,38,4
4.4,39,8
4.4,40,0
4.4,41,3
4.4,42,5
4.4,43,2
4.4,44,3
4.4,45,0
4.4,46,6
4.4,47,6
4.4,48,1
4.4,49,4
4.4,50,7
4.4,51,6
4.4,52,4
4.4,53,5
4.4,54,3
4.4,55,1
4.4,56,1
4.4,57,3
4.4,58,6
4.4,59,3
4.4,60,2
4.4,61,5
4.4,62,1
4.4,63,4
4.4,64,2
4.4,65,4
4.4,66,0
4.4,67,4
4.4,68,8
4.4,69,6
4.4,70,5
4.4,71,4
4.4,72,4
4.4,73,3
4.4,74,7
4.4,75,10
4.4,76,0
4.4,77,6
4.4,78,4
4.4,79,10
4.4,80,8
4.4,81,1
4.4,82,2
4.4,83,7
4.4,84,5
4.4,85,3
4.4,86,4
4.4,87,5
4.4,88,6
4.4,89,5
4.4,90,1
4.4,91,8
4.4,92,4
4.4,93,4
4.4,94,0
4.4,95,3
4.4,96,5
4.4,97,8
4.4,98,2
4.4,99,2
4.4,100,1
4.4,101,0
4.4,102,5
4.4,103,4
4.4,104,3
4.4,105,4
4.4,106,2
4.4,107,2
4.4,108,4
4.4,109,5
4.4,110,2
4.4,111,4
4.4,112,8
4.4,113,3
4.4,114,3
4.4,115,5
4.4,116,1
4.4,117,10
4.4,118,2
4.4,119,3
4.4,120,3
4.4,121,3
4.4,122,8
4.4,123,5
4.4,124,8
4.4,125,6
4.4,126,6
4.4,127,5
4.4,128,7
4.4,129,3
4.4,130,5
4.4,131,6
4.6,0,4
4.6,1,2
4.6,2,7
4.6,3,8
4.6,4,5
4.6,5,7
4.6,6,5
4.6,7,8
4.6,8,2
4.6,9,2
4.6,10,3
4.6,11,2
4.6,12,4
4.6,13,4
4.6,14,4
4.6,15,5
4.6,16,4
4.6,17,5
4.6,18,3
4.6,19,1
4.6,20,2
4.6,21,4
4.6,22,2
4.6,23,8
4.6,24,1
4.6,25,2
4.6,26,4
4.6,27,4
4.6,28,3
4.6,29,4
4.6,30,4
4.6,31,6
4.6,32,5
4.6,33,2
4.6,34,2
4.6,35,5
4.6,36,4
4.6,37,4
4.6,38,4
4.6,39,8
4.6,40,0
4.6,41,3
4.6,42,5
4.6,43,2
4.6,44,3
4.6,45,0
4.6,46,6
4.6,47,6
4.6,48,1
4.6,49,4
4.6,50,7
4.6,51,6
4.6,52,4
4.6,53,5
4.6,54,3
4.6,55,1
4.6,56,1
4.6,57,3
4.6,58,6
4.6,59,3
4.6,60,2
4.6,61,5
4.6,62,1
4.6,63,4
4.6,64,2
4.6,65,4
4.6,66,0
4.6,67,4
4.6,68,8
4.6,69,6
4.6,70,5
4.6,71,4
4.6,72,4
4.6,73,3
4.6,74,7
4.6,75,10
4.6,76,0
4.6,77,6
4.6,78,4
4.6,79,10
4.6,80,8
4.6,81,1
4.6,82,2
4.6,83,7
4.6,84,5
4.6,85,3
4.6,86,4
4.6,87,5
4.6,88,6
4.6,89,5
4.6,90,1
4.6,91,8
4.6,92,4
4.6,93,4
4.6,94,0
4.6,95,3
4.6,96,5
4.6,97,8
4.6,98,2
4.6,99,2
4.6,100,1
4.6,101,0
4.6,102,5
4.6,103,4
4.6,104,3
4.6,105,4
4.6,106,2
4.6,107,2
4.6,108,4
4.6,109,5
4.6,110,2
4.6,111,4
4.6,112,8
4.6,113,3
4.6,114,3
4.6,115,5
4.6,116,1
4.6,117,10
4.6,118,2
4.6,119,3
4.6,120,3
4.6,121,3
4.6,122,8
4.6,123,5
4.6,124,8
4.6,125,6
4.6,126,6
4.6,127,5
4.6,128,7
4.6,129,3
4.6,130,5
4.6,131,6
4.8,0,4
4.8,1,2
4.8,2,7
4.8,3,8
4.8,4,5
4.8,5,7
4.8,6,5
4.8,7,8
4.8,8,2
4.8,9,2
4.8,10,3
4.8,11,2
4.8,12,4
4.8,13,4
4.8,14,4
4.8,15,5
4.8,16,4
4.8,17,5
4.8,18,3
4.8,19,1
4.8,20,2
4.8,21,4
4.8,22,2
4.8,23,8
4.8,24,1
4.8,25,2
4.8,26,4
4.8,27,4
4.8,28,3
4.8,29,4
4.8,30,4
4.8,31,6
4.8,32,5
4.8,33,2
4.8,34,2
4.8,35,5
4.8,36,4
4.8,37,4
4.8,38,4
4.8,39,8
4.8,40,0
4.8,41,3
4.8,42,5
4.8,43,2
4.8,44,3
4.8,45,0
4.8,46,6
4.8,47,6
4.8,48,1
4.8,49,4
4.8,50,7
4.8,51,6
4.8,52,4
4.8,53,5
4.8,54,3
4.8,55,1
4.8,56,1
4.8,57,3
4.8,58,6
4.8,59,3
4.8,60,2
4.8,61,5
4.8,62,1
4.8,63,4
4.8,64,2
4.8,65,4
4.8,66,0
4.8,67,4
4.8,68,8
4.8,69,6
4.8,70,5
4.8,71,4
4.8,72,4
4.8,73,3
4.8,74,7
4.8,75,10
4.8,76,0
4.8,77,6
4.8,78,4
4.8,79,10
4.8,80,8
4.8,81,1
4.8,82,2
4.8,83,7
4.8,84,5
4.8,85,3
4.8,86,4
4.8,87,5
4.8,88,6
4.8,89,5
4.8,90,1
4.8,91,8
4.8,92,4
4.8,93,4
4.8,94,0
4.8,95,3
4.8,96,5
4.8,97,8
4.8,98,2
4.8,99,2
4.8,100,1
4.8,101,0
4.8,102,5
4.8,103,4
4.8,104,3
4.8,105,4
4.8,106,2
4.8,107,2
4.8,108,4
4.8,109,5
4.8,110,2
4.8,111,4
4.8,112,8
4.8,113,3
4.8,114,3
4.8,115,5
4.8,116,1
4.8,117,10
4.8,118,2
4.8,119,3
4.8,120,3
4.8,121,3
4.8,122,8
4.8,123,5
4.8,124,8
4.8,125,6
4.8,126,6
4.8,127,5
4.8,128,7
4.8,129,3
4.8,130,5
4.8,131,6
5,0,4
5,1,2
5,2,7
5,3,8
5,4,5
5,5,7
5,6,5
5,7,8
5,8,2
5,9,2
5,10,3
5,11,2
5,12,4
5,13,4
5,14,4
5,15,5
5,16,4
5,17,5
5,18,3
5,19,1
5,20,2
5,21,4
5,22,2
5,23,8
5,24,1
5,25,2
5,26,4
5,27,4
5,28,3
5,29,4
5,30,4
5,31,6
5,32,5
5,33,2
5,34,2
5,35,5
5,36,4
5,37,4
5,38,4
5,39,8
5,40,0
5,41,3
5,42,5
5,43,2
5,44,3
5,45,0
5,46,6
5,47,6
5,48,1
5,49,4
5,50,7
5,51,6
5,52,4
5,53,5
5,54,3
5,55,1
5,56,1
5,57,3
5,58,6
5,59,3
5,60,2
5,61,5
5,62,1
5,63,4
5,64,2
5,65,4
5,66,0
5,67,4
5,68,8
5,69,6
5,70,5
5,71,4
5,72,4
5,73,3
5,74,7
5,75,10
5,76,0
5,77,6
5,78,4
5,79,10
5,80,8
5,81,1
5,82,2
5,83,7
5,84,5
5,85,3
5,86,4
5,87,5
5,88,6
5,89,5
5,90,1
5,91,8
5,92,4
5,93,4
5,94,0
5,95,3
5,96,5
5,97,8
5,98,2
5,99,2
5,100,1
5,101,0
5,102,5
5,103,4
5,104,3
5,105,4
5,106,2
5,107,2
5,108,4
5,109,5
5,110,2
5,111,4
5,112,8
5,113,3
5,114,3
5,115,5
5,116,1
5,117,10
5,118,2
5,119,3
5,120,3
5,121,3
5,122,8
5,123,5
5,124,8
5,125,6
5,126,6
5,127,5
5,128,7
5,129,3
5,130,5
5,131,6
5.2,0,4
5.2,1,2
5.2,2,7
5.2,3,8
5.2,4,5
5.2,5,7
5.2,6,5
5.2,7,8
5.2,8,2
5.2,9,2
5.2,10,3
5.2,11,2
5.2,12,4
5.2,13,4
5.2,14,4
5.2,15,5
5.2,16,4
5.2,17,5
5.2,18,3
5.2,19,1
5.2,20,2
5.2,21,4
5.2,22,2
5.2,23,8
5.2,24,1
5.2,25,2
5.2,26,4
5.2,27,4
5.2,28,3
5.2,29,4
5.2,30,4
5.2,31,6
5.2,32,5
5.2,33,2
5.2,34,2
5.2,35,5
5.2,36,4
5.2,37,4
5.2,38,4
5.2,39,8
5.2,40,0
5.2,41,3
5.2,42,5
5.2,43,2
5.2,44,3
5.2,45,0
5.2,46,6
5.2,47,6
5.2,48,1
5.2,49,4
5.2,50,7
5.2,51,6
5.2,52,4
5.2,53,5
5.2,54,3
5.2,55,1
5.2,56,1
5.2,57,3
5.2,58,6
5.2,59,3
5.2,60,2
5.2,61,5
5.2,62,1
5.2,63,4
5.2,64,2
5.2,65,4
5.2,66,0
5.2,67,4
5.2,68,8
5.2,69,6
5.2,70,5
5.2,71,4
5.2,72,4
5.2,73,3
5.2,74,7
5.2,75,10
5.2,76,0
5.2,77,6
5.2,78,4
5.2,79,10
5.2,80,8
5.2,81,1
5.2,82,2
5.2,83,7
5.2,84,5
5.2,85,3
5.2,86,4
5.2,87,5
5.2,88,6
5.2,89,5
5.2,90,1
5.2,91,8
5.2,92,4
5.2,93,4
5.2,94,0
5.2,95,3
5.2,96,5
5.2,97,8
5.2,98,2
5.2,99,2
5.2,100,1
5.2,101,0
5.2,102,5
5.2,103,4
5.2,104,3
5.2,105,4
5.2,106,2
5.2,107,2
5.2,108,4
5.2,109,5
5.2,110,2
5.2,111,4
5.2,112,8
5.2,113,3
5.2,114,3
5.2,115,5
5.2,116,1
5.2,117,10
5.2,118,2
5.2,119,3
5.2,120,3
5.2,121,3
5.2,122,8
5.2,123,5
5.2,124,8
5.2,125,6
5.2,126,6
5.2,127,5
5.2,128,7
5.2,129,3
5.2,130,5
5.2,131,6
5.4,0,4
5.4,1,2
5.4,2,7
5.4,3,8
5.4,4,5
5.4,5,7
5.4,6,5
5.4,7,8
5.4,8,2
5.4,9,2
5.4,10,3
5.4,11,2
5.4,12,4
5.4,13,4
5.4,14,4
5.4,15,5
5.4,16,4
5.4,17,5
5.4,18,3
5.4,19,1
5.4,20,2
5.4,21,4
5.4,22,2
5.4,23,8
5.4,24,1
5.4,25,2
5.4,26,4
5.4,27,4
5.4,28,3
5.4,29,4
5.4,30,4
5.4,31,6
5.4,32,5
5.4,33,2
5.4,34,2
5.4,35,5
5.4,36,4
5.4,37,4
5.4,38,4
5.4,39,8
5.4,40,0
5.4,41,3
5.4,42,5
5.4,43,2
5.4,44,3
5.4,45,0
5.4,46,6
5.4,47,6
5.4,48,1
5.4,49,4
5.4,50,7
5.4,51,6
5.4,52,4
5.4,53,5
5.4,54,3
5.4,55,1
5.4,56,1
5.4,57,3
5.4,58,6
5.4,59,3
5.4,60,2
5.4,61,5
5.4,62,1
5.4,63,4
5.4,64,2
5.4,65,4
5.4,66,0
5.4,67,4
5.4,68,8
5.4,69,6
5.4,70,5
5.4,71,4
5.4,72,4
5.4,73,3
5.4,74,7
5.4,75,10
5.4,76,0
5.4,77,6
5.4,78,4
5.4,79,10
5.4,80,8
